Date,GAS,Vol.GAS,PETROLIO,RAME,Vol.RAME,ORO,Vol.ORO,NASDAQ,Vol.NASDAQ,S&P500,DJI,Vol.DJI,USDCHF,USDJPY,USDEUR,USDGBP,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,30 Yr,VIX,DollarIndex,Vol.DollarIndex,CPI_MoM,CPI_YoY,ChangeInPrivateInventories,DurableGoods,Equipment,Exports,ExportsGoods,ExportsServices,Federal,FixedInvestment,GDP,Goods,GovernmentConsumptionExpendituresAndGrossInvestment,GrossPrivateDomesticInvestment,Imports,ImportsGoods,ImportsServices,IntellectualPropertyProducts,NationalDefense,NetExportsOfGoodsAndServices,NonDefense,NondurableGoods,NonResidentials,PersonalConsumptionExpenditures,Residential,Services,StateAndLocal,Structures,UR,CCI
1991-03-19,1.391,300.0,20.61,1.0595,4019.9999999999995,365.9,10.0,462.809998,149340000.0,366.6,2867.82,25290.0,1.4195,137.74,0.7877,0.5634,6.08,6.23,6.48,7.22,7.48,7.93,8.14,8.25,8.42,16.11,89.38,100.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-03-20,1.376,250.0,20.38,1.063,3770.0,365.0,10.0,466.089996,161440000.0,367.9,2872.03,25720.0,1.415,138.26,0.7869,0.5615,6.07,6.18,6.44,7.2,7.46,7.88,8.09,8.2,8.37,16.04,90.0,100.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-03-21,1.397,290.0,20.49,1.0745,3230.0,364.9,10.0,464.600006,206920000.0,366.6,2855.45,23720.0,1.4055,136.85,0.7834,0.5582,6.06,6.15,6.39,7.13,7.4,7.82,8.04,8.16,8.34,16.86,89.71,3180.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-03-22,1.385,130.0,20.1,1.066,3560.0,364.8,0.0,464.149994,168080000.0,367.5,2858.91,17430.0,1.4135,137.55,0.784,0.5573,6.06,6.16,6.37,7.13,7.39,7.82,8.03,8.13,8.33,16.49,90.25,1950.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-03-25,1.39,50.0,19.62,1.062,3670.0,360.6,0.0,468.48999,148570000.0,369.8,2865.84,16790.0,1.435,139.15,0.7972,0.5666,6.07,6.17,6.35,7.14,7.39,7.83,8.03,8.13,8.32,16.76,92.17,3230.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-03-26,1.395,50.0,19.76,1.069,3840.0,358.8,0.0,478.570007,191970000.0,376.3,2914.85,25630.0,1.433,138.8,0.81,0.5722,6.05,6.14,6.39,7.16,7.4,7.84,8.04,8.13,8.31,16.31,92.12,3270.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-03-27,1.395,190.0,19.41,1.057,30.0,358.4,35710.0,482.369995,194380000.0,375.4,2917.57,25290.0,1.4555,139.53,0.8169,0.5759,5.99,6.08,6.33,7.07,7.36,7.76,7.99,8.08,8.26,16.55,93.11,2260.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-03-28,1.405,140.0,19.63,1.055,10.0,359.4,14770.0,482.299988,184300000.0,375.2,2913.86,17900.0,1.4545,141.18,0.8161,0.5752,5.92,6.05,6.28,7.02,7.3,7.73,7.96,8.05,8.24,16.88,92.99,2020.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-03-29,1.405,140.0,19.63,1.055,10.0,359.4,14770.0,482.299988,184300000.0,375.2,2913.86,17900.0,1.4455,140.72,0.8161,0.5752,5.92,6.05,6.28,7.02,7.3,7.73,7.96,8.05,8.24,16.88,92.99,2020.0,0.0,4.8,3.626,23.547,17.334,16.917,14.576,2.341,25.35,43.576,265.742,105.093,40.875,47.202,9.624,7.34,2.284,2.064,20.685,7.293,4.666,81.546,28.231,170.372,15.345,65.279,15.525,8.833,6.8,99.28737
1991-04-01,1.415,350.0,19.29,1.057,0.0,362.4,17570.0,480.859985,126190000.0,371.3,2881.19,16219.999999999998,1.4255,139.34,0.8161,0.5752,5.94,6.04,6.27,7.01,7.3,7.74,7.97,8.07,8.25,17.42,91.57,2320.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-02,1.42,230.0,19.7,1.0845,60.0,360.5,12960.0,491.200012,199630000.0,379.5,2945.05,21070.0,1.4183,137.95,0.8055,0.5674,5.95,6.05,6.26,6.97,7.24,7.68,7.92,8.03,8.22,17.4,90.91,5410.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-03,1.417,310.0,19.47,1.08,90.0,362.2,16219.999999999998,495.049988,229810000.0,378.9,2926.73,20650.0,1.422,137.41,0.7979,0.5627,5.95,6.06,6.28,6.99,7.27,7.71,7.94,8.05,8.24,17.61,91.26,1620.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-04,1.403,290.0,19.98,1.083,120.0,361.7,10510.0,497.570007,216110000.0,379.8,2924.5,22160.0,1.4035,136.0,0.7974,0.5621,5.92,6.03,6.24,6.94,7.22,7.67,7.9,8.0,8.19,18.01,90.7,3080.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-05,1.4,20.0,19.96,1.075,40.0,362.1,24120.0,495.790009,200260000.0,375.4,2896.78,20170.0,1.4215,136.65,0.7978,0.5615,5.89,6.01,6.24,6.92,7.2,7.65,7.89,7.99,8.18,17.63,91.38,6150.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-08,1.395,50.0,20.31,1.0685,10.0,364.0,19750.0,495.649994,148930000.0,378.7,2918.56,13960.0,1.4365,137.15,0.8056,0.5657,5.83,5.97,6.21,6.91,7.21,7.63,7.88,7.98,8.16,17.41,91.81,1900.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-09,1.391,110.0,20.26,1.064,10.0,367.2,29050.0,492.459991,170470000.0,373.6,2873.02,17380.0,1.408,134.78,0.7983,0.5601,5.79,5.95,6.23,6.94,7.23,7.68,7.93,8.03,8.2,20.12,90.39,6730.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-10,1.376,250.0,21.05,1.082,20.0,366.3,15920.0,490.76001,172700000.0,373.1,2874.5,17010.0,1.4293,137.78,0.8002,0.5615,5.79,5.97,6.28,7.02,7.31,7.75,7.98,8.1,8.27,19.73,91.4,2380.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-11,1.375,110.0,20.89,1.0815,10.0,364.8,12500.0,499.309998,197910000.0,377.6,2905.45,23940.0,1.4125,136.05,0.7961,0.558,5.74,5.91,6.23,6.95,7.25,7.74,7.97,8.09,8.27,17.24,90.75,2780.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-12,1.376,160.0,21.48,1.081,0.0,362.7,22140.0,501.619995,185850000.0,380.4,2920.79,22940.0,1.4255,136.3,0.8003,0.5615,5.68,5.89,6.14,6.88,7.18,7.64,7.86,7.98,8.16,18.45,91.32,2450.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-15,1.382,60.0,21.91,1.0775,10.0,363.2,11820.0,500.839996,167800000.0,381.2,2933.17,21890.0,1.4182,134.24,0.7947,0.5568,5.77,5.96,6.22,6.9,7.17,7.64,7.84,7.95,8.12,16.5,90.24,2610.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-16,1.376,30.0,21.64,1.0805,30.0,363.1,11910.0,506.75,223450000.0,387.6,2986.88,25790.0,1.4165,134.76,0.794,0.5591,5.79,5.95,6.23,6.92,7.2,7.66,7.85,7.97,8.13,15.82,90.26,7710.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-17,1.378,170.0,21.71,1.102,70.0,363.7,12070.0,511.309998,267560000.0,390.4,3004.46,32750.0,1.4225,136.13,0.7941,0.5593,5.73,5.89,6.2,6.9,7.17,7.64,7.83,7.95,8.11,15.47,90.44,1730.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-18,1.375,290.0,21.08,1.106,30.0,360.2,31950.0,506.619995,255530000.0,388.5,2999.26,25250.0,1.4565,137.8,0.8024,0.5632,5.84,5.98,6.34,6.99,7.24,7.74,7.92,8.02,8.18,16.26,92.17,4840.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-19,1.355,460.0,21.13,1.099,130.0,359.0,16340.0,501.190002,218010000.0,384.2,2965.59,23780.0,1.4682,138.35,0.8257,0.5795,5.93,6.04,6.31,7.03,7.27,7.8,7.99,8.1,8.24,15.68,93.55,3920.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-22,1.35,460.0,21.62,1.094,110.0,359.7,16850.0,494.380005,153440000.0,380.9,2927.72,21130.0,1.4695,139.25,0.8401,0.5905,5.87,6.01,6.32,7.07,7.29,7.83,8.02,8.15,8.3,16.78,94.61,4040.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-23,1.39,150.0,20.88,1.085,50.0,358.9,20860.0,496.079987,161550000.0,381.8,2930.45,18550.0,1.4532,137.75,0.8303,0.5846,5.89,6.03,6.28,7.05,7.28,7.78,7.99,8.12,8.28,17.02,93.53,6150.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-24,1.38,140.0,20.94,1.0875,30.0,358.1,14540.0,498.450012,158230000.0,382.8,2949.5,20210.0,1.4632,137.85,0.8301,0.5875,5.84,5.99,6.23,6.95,7.25,7.73,7.93,8.06,8.22,16.72,93.95,6450.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-25,1.379,190.0,21.15,1.08,170.0,355.8,17350.0,496.029999,169580000.0,379.2,2921.04,17480.0,1.466,137.71,0.834,0.5921,5.78,5.96,6.19,6.93,7.22,7.7,7.95,8.07,8.24,17.15,93.94,2900.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-26,1.367,260.0,21.28,1.07,10.0,355.5,14360.0,494.640015,149200000.0,379.0,2912.38,17330.0,1.4775,138.3,0.835,0.5931,5.79,5.99,6.21,6.89,7.23,7.68,7.93,8.06,8.22,17.27,94.05,1740.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-29,1.374,390.0,21.26,1.074,4750.0,357.1,790.0,487.73999,140300000.0,373.7,2876.98,16379.999999999998,1.4735,136.8,0.845,0.5981,5.77,5.98,6.22,6.9,7.22,7.7,7.93,8.07,8.23,18.27,93.93,5460.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-04-30,1.375,190.0,20.96,1.051,7470.0,359.5,130.0,484.720001,201470000.0,375.4,2887.87,26600.0,1.4425,136.06,0.8202,0.5812,5.68,5.83,6.06,6.8,7.15,7.63,7.88,8.02,8.2,18.24,92.13,6720.0,0.2,4.8,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.7,99.49487
1991-05-01,1.376,150.0,21.25,1.0505,3580.0,359.5,130.0,487.850006,185190000.0,380.3,2930.2,21530.0,1.4485,138.1,0.8106,0.5757,5.71,5.84,6.09,6.8,7.14,7.63,7.87,8.01,8.18,17.77,92.47,5700.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-02,1.366,220.0,21.17,1.0545,4500.0,359.5,20.0,491.130005,174790000.0,380.5,2938.61,18230.0,1.4585,138.13,0.8223,0.5831,5.63,5.82,6.06,6.76,7.11,7.59,7.84,7.97,8.14,17.52,92.82,2600.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-03,1.356,110.0,21.37,1.0205,9890.0,357.3,20.0,492.100006,142110000.0,380.8,2938.86,17130.0,1.4765,138.85,0.8308,0.5886,5.64,5.83,6.1,6.8,7.16,7.67,7.91,8.04,8.22,17.24,94.07,3800.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-06,1.357,80.0,21.68,1.012,5700.0,358.7,20.0,491.480011,119580000.0,380.1,2941.64,15200.0,1.4675,138.21,0.8308,0.5886,5.64,5.85,6.11,6.82,7.16,7.67,7.91,8.05,8.23,17.92,93.27,3050.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-07,1.353,160.0,21.63,1.021,4620.0,359.9,0.0,491.51001,156930000.0,377.3,2917.49,16630.0,1.4535,137.85,0.8199,0.5807,5.67,5.91,6.15,6.82,7.1,7.67,7.92,8.06,8.24,17.46,92.63,3380.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-08,1.347,110.0,21.78,1.025,4370.0,360.3,0.0,492.51001,158510000.0,378.5,2930.9,18320.0,1.463,138.3,0.8239,0.5809,5.67,5.9,6.14,6.84,7.12,7.68,7.92,8.04,8.24,17.78,93.17,1320.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-09,1.352,330.0,21.93,1.022,2490.0,361.1,10.0,497.809998,179620000.0,383.2,2971.15,21420.0,1.4617,137.97,0.8308,0.5869,5.65,5.89,6.13,6.84,7.12,7.68,7.92,8.02,8.21,17.17,93.08,2990.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-10,1.35,130.0,21.27,1.0225,5460.0,360.1,10.0,493.420013,158350000.0,375.7,2920.17,23540.0,1.456,138.65,0.8259,0.5838,5.65,5.88,6.13,6.87,7.17,7.76,8.0,8.12,8.33,17.54,92.86,2200.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-13,1.349,180.0,20.91,0.9925,6000.0,361.6,0.0,493.929993,126000000.0,376.8,2924.42,17820.0,1.4425,139.34,0.8218,0.58,5.65,5.86,6.11,6.84,7.13,7.72,7.96,8.07,8.27,17.66,92.37,1990.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-14,1.349,170.0,20.74,0.975,4910.0,363.0,0.0,488.790009,155030000.0,371.6,2886.85,19250.0,1.4299,137.91,0.8132,0.5757,5.66,5.88,6.12,6.86,7.13,7.78,8.02,8.14,8.36,18.0,91.67,5150.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-15,1.35,50.0,20.92,0.989,3990.0,362.6,10.0,478.079987,186740000.0,368.6,2865.38,21700.0,1.4252,137.18,0.8052,0.5709,5.62,5.86,6.13,6.84,7.12,7.77,8.02,8.13,8.34,18.38,91.12,3190.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-16,1.345,80.0,20.89,0.982,3710.0,358.8,10.0,481.769989,154270000.0,372.2,2894.01,16820.0,1.4383,137.51,0.8079,0.5705,5.57,5.84,6.15,6.84,7.12,7.77,7.99,8.12,8.33,17.24,91.5,1800.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-17,1.343,330.0,21.18,0.98,4030.0000000000005,357.7,10.0,481.380005,146200000.0,372.4,2886.63,17760.0,1.472,138.45,0.8256,0.5822,5.57,5.83,6.16,6.86,7.14,7.77,7.98,8.08,8.28,16.64,93.25,5550.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-20,1.332,220.0,21.37,0.988,2120.0,359.8,10.0,480.100006,125390000.0,372.3,2892.22,11470.0,1.462,138.55,0.8275,0.5836,5.63,5.88,6.2,6.86,7.16,7.78,7.98,8.1,8.3,17.1,93.05,2080.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-21,1.33,220.0,21.4,0.995,5000.0,359.6,10.0,483.600006,166460000.0,375.4,2906.08,18950.0,1.448,137.25,0.8169,0.5762,5.67,5.92,6.18,6.84,7.13,7.74,7.95,8.06,8.26,16.07,92.14,3700.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-22,1.336,220.0,20.83,0.9855,2970.0,358.1,10.0,487.290009,161750000.0,376.2,2910.33,16960.0,1.4601,137.85,0.823,0.5799,5.63,5.91,6.15,6.77,7.1,7.72,7.95,8.06,8.28,16.16,92.5,1690.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-23,1.33,170.0,21.02,0.992,6190.0,356.8,70.0,489.600006,170850000.0,375.0,2900.04,18660.0,1.4554,137.8,0.8202,0.578,5.57,5.88,6.13,6.74,7.1,7.71,7.96,8.1,8.31,16.11,92.19,2070.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-24,1.335,90.0,21.19,0.991,2780.0,358.1,0.0,492.670013,128000000.0,377.5,2913.91,13050.0,1.4515,138.3,0.8161,0.5775,5.57,5.88,6.11,6.69,7.1,7.68,7.97,8.1,8.31,15.23,91.98,1010.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-27,1.335,90.0,21.19,0.991,2780.0,358.1,0.0,492.670013,128000000.0,377.5,2913.91,13050.0,1.4535,138.35,0.8161,0.5775,5.57,5.88,6.11,6.69,7.1,7.68,7.97,8.1,8.31,15.23,91.98,1010.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-28,1.331,230.0,21.33,0.992,1850.0,365.1,40.0,497.170013,126330000.0,381.9,2958.86,19140.0,1.4438,137.47,0.8127,0.5744,5.59,5.87,6.12,6.66,7.07,7.66,7.93,8.07,8.28,15.67,91.42,2660.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-29,1.344,360.0,21.11,0.982,5100.0,362.6,10.0,499.049988,147630000.0,382.8,2969.59,25210.0,1.4607,138.16,0.8107,0.5741,5.62,5.87,6.11,6.61,7.06,7.66,7.92,8.07,8.29,15.9,92.18,2610.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-30,1.338,500.0,21.32,0.963,20.0,366.5,30090.0,503.190002,150610000.0,387.0,3000.45,29980.0,1.463,137.84,0.8213,0.5833,5.62,5.87,6.13,6.6,7.03,7.63,7.89,8.02,8.22,16.02,92.48,1970.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
1991-05-31,1.333,180.0,21.13,0.964,10.0,364.8,19820.0,506.109985,157380000.0,389.8,3027.5,28070.0,1.4852,138.45,0.8274,0.5872,5.71,5.94,6.16,6.68,7.1,7.69,7.92,8.06,8.26,15.93,93.38,5930.0,0.4,5.0,5.859,24.019,16.658,15.241,13.004,2.237,26.585,44.477,272.567,107.188,42.884,50.336,10.036,7.644,2.392,2.065,20.555,5.205,6.03,83.169,28.05,174.142,16.427,66.954,16.299,9.327,6.9,99.47758
