"Date","Price","Open","High","Low","Vol.","Change %"
"07/16/1997","250.00","255.50","255.75","249.00","17.67K","-2.34%"
"07/15/1997","256.00","243.50","258.00","243.50","28.44K","3.02%"
"07/14/1997","248.50","239.00","248.75","239.00","18.48K","4.96%"
"07/11/1997","236.75","234.00","237.75","231.50","11.67K","0.96%"
"07/10/1997","234.50","236.00","237.50","233.50","11.37K","-1.16%"
"07/09/1997","237.25","230.00","237.50","229.75","14.68K","3.26%"
"07/08/1997","229.75","229.00","234.00","228.25","15.76K","0.22%"
"07/07/1997","229.25","233.00","233.00","227.50","14.09K","-1.71%"
"07/03/1997","233.25","234.50","235.50","233.00","10.84K","-0.64%"
"07/02/1997","234.75","233.00","236.50","232.25","14.24K","0.75%"
"07/01/1997","233.00","237.50","237.50","232.50","14.75K","-2.10%"
"06/30/1997","238.00","235.00","238.50","232.25","22.52K","0.74%"
"06/27/1997","236.25","239.25","240.00","235.75","17.20K","-1.25%"
"06/26/1997","239.25","242.00","242.25","239.00","13.91K","-1.24%"
"06/25/1997","242.25","247.00","247.00","242.00","10.72K","-1.92%"
"06/24/1997","247.00","245.00","247.50","244.75","12.97K","0.82%"
"06/23/1997","245.00","246.50","246.50","243.75","14.65K","-0.91%"
"06/20/1997","247.25","247.50","249.00","246.00","10.11K","-0.10%"
"06/19/1997","247.50","249.25","249.50","247.00","6.24K","-0.70%"
"06/18/1997","249.25","253.25","254.00","249.00","9.02K","-1.29%"
"06/17/1997","252.50","252.50","253.00","250.25","11.39K","0.00%"
"06/16/1997","252.50","258.00","258.00","252.00","6.74K","-2.13%"
"06/13/1997","258.00","258.25","259.50","256.75","7.12K","-0.10%"
"06/12/1997","258.25","259.00","260.50","257.25","5.01K","-0.39%"
"06/11/1997","259.25","259.50","260.75","257.25","6.11K","0.10%"
"06/10/1997","259.00","260.75","263.50","258.00","5.95K","-0.77%"
"06/09/1997","261.00","260.00","261.50","257.00","6.71K","-0.29%"
"06/06/1997","261.75","259.75","262.50","259.50","4.88K","0.87%"
"06/05/1997","259.50","256.00","260.00","255.75","3.61K","1.17%"
"06/04/1997","256.50","262.00","262.00","255.75","5.09K","-2.10%"
"06/03/1997","262.00","260.00","262.50","259.00","2.82K","0.87%"
"06/02/1997","259.75","256.25","260.50","256.25","3.28K","1.37%"
"05/30/1997","256.25","260.00","260.00","255.75","3.84K","0.20%"
"05/29/1997","255.75","258.00","260.25","255.00","3.36K","-0.68%"
"05/28/1997","257.50","253.50","258.00","253.50","3.64K","1.38%"
"05/27/1997","254.00","258.75","259.25","253.50","4.44K","-1.84%"
"05/23/1997","258.75","262.00","262.00","258.50","3.21K","-1.43%"
"05/22/1997","262.50","264.00","265.75","261.50","4.21K","-0.38%"
"05/21/1997","263.50","264.75","264.75","261.75","3.22K","-4.62%"
"05/20/1997","276.25","284.00","284.75","276.00","54.66K","-2.90%"
