"Date","Price","Open","High","Low","Vol.","Change %"
"05/06/1994","323.00","323.00","328.00","320.00","","-1.00%"
"05/05/1994","326.25","335.50","335.50","326.00","","-2.10%"
"05/04/1994","333.25","328.50","334.50","322.50","","0.98%"
"05/03/1994","330.00","331.50","333.25","328.50","","-0.60%"
"05/02/1994","332.00","327.50","333.00","327.50","","1.37%"
"05/01/1994","327.50","327.50","338.50","315.00","78.81K","0.31%"
"04/29/1994","326.50","321.50","328.00","320.50","","1.56%"
"04/28/1994","321.50","324.00","325.00","320.00","","0.31%"
"04/26/1994","320.50","319.00","320.75","318.75","","0.63%"
"04/25/1994","318.50","314.50","319.00","313.00","","1.19%"
"04/22/1994","314.75","316.00","317.25","314.25","","-0.24%"
"04/21/1994","315.50","317.50","318.50","314.75","","-0.71%"
"04/20/1994","317.75","319.75","320.50","316.25","","-0.63%"
"04/19/1994","319.75","327.00","327.00","318.50","","-2.52%"
"04/18/1994","328.00","328.00","332.00","326.75","","-0.38%"
"04/15/1994","329.25","328.00","330.00","326.50","","0.69%"
"04/14/1994","327.00","329.50","330.50","325.75","","-1.21%"
"04/13/1994","331.00","334.00","336.00","330.50","","-0.23%"
"04/12/1994","331.75","333.50","335.00","331.50","","0.15%"
"04/11/1994","331.25","338.50","338.50","328.00","","-2.79%"
"04/08/1994","340.75","341.00","343.75","339.75","","-1.16%"
"04/07/1994","344.75","346.00","351.00","344.00","","-0.43%"
"04/06/1994","346.25","338.25","347.00","337.50","","2.52%"
"04/05/1994","337.75","336.50","339.50","335.25","","0.45%"
"04/04/1994","336.25","332.50","338.00","330.00","","2.99%"
"04/01/1994","326.50","332.50","351.00","313.00","54.92K","-0.99%"
"03/31/1994","329.75","332.00","334.00","327.00","","-0.90%"
"03/30/1994","332.75","330.00","333.50","329.50","","0.60%"
"03/29/1994","330.75","334.00","335.25","330.00","","-0.90%"
"03/28/1994","333.75","332.00","336.50","332.00","","0.91%"
"03/25/1994","330.75","333.00","333.00","329.25","","-0.75%"
"03/24/1994","333.25","333.25","334.75","332.00","","0.00%"
"03/23/1994","333.25","329.50","333.50","328.75","","1.06%"
"03/22/1994","329.75","336.25","336.25","329.25","","-0.75%"
"03/21/1994","332.25","335.00","336.00","332.00","","-1.12%"
"03/18/1994","336.00","336.00","338.00","335.50","","-0.44%"
"03/17/1994","337.50","337.50","339.50","337.00","","0.37%"
"03/16/1994","336.25","333.00","336.50","333.00","","1.36%"
"03/15/1994","331.75","331.50","333.00","329.50","","0.30%"
"03/14/1994","330.75","333.00","333.50","329.50","","-0.45%"
"03/11/1994","332.25","331.25","334.75","331.25","","0.08%"
"03/10/1994","332.00","333.00","335.00","330.00","","0.53%"
"03/09/1994","330.25","336.00","336.50","330.00","","-2.29%"
"03/08/1994","338.00","342.00","342.00","337.50","","-1.24%"
"03/07/1994","342.25","340.50","344.50","340.50","","0.51%"
"03/04/1994","340.50","340.50","341.50","338.50","","0.37%"
"03/03/1994","339.25","343.00","344.00","337.50","","-0.80%"
"03/02/1994","342.00","342.00","344.25","342.00","","0.37%"
"03/01/1994","340.75","342.50","346.00","340.00","","-0.51%"
"02/28/1994","342.50","348.00","348.00","340.00","","-2.14%"
"02/25/1994","350.00","350.50","355.00","348.50","","-0.36%"
"02/24/1994","351.25","358.00","358.00","351.00","","-1.26%"
"02/23/1994","355.75","358.00","359.25","354.00","","-0.70%"
"02/22/1994","358.25","365.25","365.75","358.00","","-1.78%"
"02/18/1994","364.75","367.50","367.50","363.00","","-0.82%"
"02/17/1994","367.75","368.50","370.00","366.25","","-0.14%"
"02/16/1994","368.25","369.50","371.50","365.75","","-0.74%"
"02/15/1994","371.00","376.00","376.00","369.50","","-1.59%"
"02/14/1994","377.00","376.50","378.50","375.00","","0.40%"
